topic,thread_id,comment_id,reply_to,comment_level,comment,argumentation,constructiveness,positive_stance,negative_stance,target_person,target_group,stereotype,sarcasm,mockery,insult,improper_language,aggressiveness,intolerance,toxicity,toxicity_level
MI,11_058,11_118,11_118,1,"Es una pena, pero el país tampoco es una ONG.
La solución tiene que tomarse en los países de origen para que se puedan desarrollar y que puedan tener una buena vida allí, porque si no al final que va a pasar, ¿toda África emigra?
No tiene sentido.
Creando al menos una buena agricultura e industria asociada se podría empezar a hacer algo allí, por ejemplo enviando desde aquí tractores viejos que funcionen o algún tipo de industria extractiva que pueda dar trabajo allí a los locales, no veo otra solución factible al tema de la inmigración.
Siempre quedaría eliminar regímenes autoritarios de allí por la fuerza, pero esto nunca ha traído nada bueno a lo largo de la historia... En verdad, no es nada fácil la solución.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_059,11_119,11_119,1,"Las ong estarán preocupadas.
Perdieron la paguita europea de 57 cabezas, que no pudieron ""rescatar"" ...
Seguramente, ahora verán si pueden hacer los entierros y sacar algún dinerillo con ello.
",0,0,0,0,0,1,0,1,1,0,0,0,0,1,2
MI,11_026,11_120,11_042,2,"Pero que exigir vías legales! No entiendo por que los Españoles tenemos que hacernos cargo de todos los demás , que somos un pais o una ONG? Es que esto es increible.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_121,11_011,2,Tendrían más valor quedarse en su país para intentar mejorarlo. En cambio oyen las paguitas que se dan en Europa por ni hacer nada y es como la lotería.,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
MI,11_045,11_122,11_116,2,El que no ha dicho nada coherente ha sido aquel al que has dado tu apoyo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_059,11_123,11_119,2,Si están muy preocupadas de quedar bien ante la gente para obtener más dinero y llevarselo al bolsillo no te jode...,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
MI,11_060,11_124,11_124,1,Haberse quedado en casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_061,11_125,11_125,1,"Muy de acuerdo con el OP. Personalmente voto a VOX, y porque rechace la inmigración ilegal, no significa ni que sea racista, ni que me den igual los inmigrantes que vienen a nuestro país irregularmente. Me dan pena, pero no se les puede dar documentación así como así habiendo entrado ilegalmente. Lo mismo va para los que vienen con un visado de turista, se les caduca y se quedan aquí, eso también me parece mal y deberían ser expulsados.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_059,11_126,11_119,2,"Somos un país con alma de imperio. Europa tiene cierta responsabilidad histórica, y regir el mundo es su don y su carga.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_045,11_127,11_122,2,"Precisamente por eso, va a acabar discutiendo para nada. Me habré expresado mal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_062,11_128,11_128,1,Culpa de los progres. Qué solución aportan? Fletar aviones? Mañana automáticamente tienes 300 millones de africanos en Europa,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MI,11_045,11_130,11_127,2,"Pero me quedo tranquilo con mi conciencia.
Me toca la moral tanto odio gratuito y tanta gente mintiendo a otra gente.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_131,11_023,2,"Vamos, que con pólvora del rey bien se tira.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_045,11_133,11_130,2,"Tu odias a españa, eso es obvio.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_134,11_011,2,"Repasa el concepto de ""soberanía nacional"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_135,11_001,2,"Me pongo en su situacion y no puedo mas que desearles una vida mejor.
Me pongo en la mia, y no veas lo afortunado que me siento.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_136,11_011,2,"El sueldo que me llevo yo no es por salir del coño de mi madre, se debe por el sudor, sangre y lagrimas de estar todos los puñeteros días yendo a trabajar más una base de estudios que he tenido que ganarme YO.",0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
MI,11_063,11_137,11_137,1,"La solución es traerlos con contrato de trabajo.. que ya existe.
La solución es destruir las mafias desde su origen, pero estas tendrán contactos con los poderes políticos en origen y será imposible tocarlas desde su bases de operaciones.
La solución es crear campañas de desmotivación en los países de origen.
La solución es devolver a los MENAS a sus padres.
La solución es crear empleo en origen.
La solución es proporcionarles SOLO la vuelta.. sin la asistencia que les haga creer que están mejor aquí y que les lleva a propagar la bonanza del cambio y con ello más carne para las mafias.
La solución es impedir la ""reunificación familiar"".
La solución es impedir la transferencia de dinero por parte de los ilegales a sus paises de origen si consiguen ingresos.
La solución es poner trabas a los ilegales en vez de hacerlo con los propios a la hora de solicitar y conseguir ayudas o subvenciones.
Pero se hace TODO LO CONTRARIO.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_019,11_138,11_030,2,A esto venía.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_045,11_139,11_133,2,"Odio la España racista, xenófoba, injusta e intolerante que queréis imponer.
Una sociedad en la que no merecerá la pena vivir. Suerte que no lo vais a conseguir.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_064,11_140,11_140,1,"Hombre hay que asegurarle los beneficios al del open arms y a Soros, que el trafico de personas sale muy rentable.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
MI,11_063,11_141,11_137,2,No te cortes y di TU solución. Arrojarlos al mar con una piedra en los tobillos para que no te estorben ¿verdad?,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
MI,11_065,11_142,11_142,1,Cuando los refugiados eran españoles os pareceria mal que Francia o argentina os tratase mal x ser inmigrantes pero sí se trata de refugiados que llegan a España que les jodan y olvidamos la historia pronto. Hipocresía en estado puro y no me vengáis con que no huyen de guerras,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MI,11_002,11_143,11_003,2,"Que comentario más absurdo y cínico. Si vienen en patera es porque no pueden venir en avión. Otra cosa es que te moleste que la gente quiera tener una vida mejor. Desde nuestra posición lo vemos todo muy fácil eh...
DEP.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MI,11_066,11_144,11_144,1,El primer paso para frenar esto es ilegalizar a todas las ONGs que promueven la inmigración ilegal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_067,11_145,11_145,1,Si no se les animase a venir no pasaría nada de esto.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_045,11_146,11_139,2,Troll entonces? Porque propones dejar morir a españlles por ayudar a extranjeros que no respetan nuestras leyes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_002,11_147,11_003,2,Din.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_045,11_148,11_130,2,"No es odio gratuito, no es ni oido, simplemente hablan sobre que exigir derechos a gente que no es ni de este pais, no tiene ningún sentido.
Por lo menos a mí parecer, y al de todos los demás foreros.
Ojalá no les hubiera pasado nada, pero no podemos salvar a todos los paises que estan en la pobreza, lo que deben hacer es recuperarse ellos.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_066,11_149,11_144,2,"O, alternativamente, ilegalizar VOX.
De hecho, sería bastante mejor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_065,11_150,11_142,2,Eso es mentira.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MI,11_043,11_151,11_085,2,"Que hubieran sido de derechas. O con que no hubieran sembrado rayos y así no hubieran recogido tempestades.
Mis abuelos no fueron a ninguna parte, ni a Alemania, ni a Francia a trabajar en el franquismo.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_068,11_152,11_152,1,57 paguitas menos ,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
MI,11_069,11_153,11_153,1,"Pues sinceramente, no siento ninguna pena. Cuantos han muerto intentando llegar legalmente?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MI,11_000,11_154,11_011,2,Troll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_025,11_155,11_040,2,"Y 10 al día suicidándose.
Pero esos no interesan, son muertos de 2a.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_043,11_156,11_151,2,"¿Eran de los que le peqaron un tiro en la nuca al mío por pensar diferente entonces?
Así de solucionaba el paro de golpe.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MI,11_000,11_157,11_011,2,"Ese es el problema.... El coño.... El coño de las negras que no hacen más que parir.
Mita la demogrzfia de Nigeria para que te hagas una idea.... Tu créés que vale de algo à coger à un millón de nigerianos (la locura que acabo de decir) cuando al año que viene habria que acoger à 3 millones, al siguiente 5 y así sucesivalente ?",1,0,0,1,0,1,1,0,1,0,1,0,1,1,2
MI,11_019,11_158,11_030,2,"Exactamente. Mueren en el mar porque saben que tienen mucho que ganar si llegan. Si estas pobres personas tuvieran absolutamente claro que no pueden obtener NADA de Europa si entran ilegalmente en ella, no habrían puesto sus vidas en peligro y no habrían muerto en el mar.
El responsable directo de estas muertes es el buenismo y la estupidez de la regulación legal europea sobre estos asuntos.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_068,11_159,11_152,2,Reportado. Si te piensa que hace gracia o que tienes un mínimo de razón eres un memo.,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
MI,11_070,11_160,11_160,1,No los vio el open arms,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MI,11_071,11_161,11_161,1,"Si al que pisara tierra de forma ilegal se le devolviese por donde vino, estas personas seguirian con vida. Sigamos fomentando la trata de seres humanos alimentando oenegetas y con politicas de el que entra no sale.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MI,11_000,11_162,11_157,2,"¿Cuántos hijos te crees que tenían los españoles cuando eramos una nación más atrasada?
¿Y los ingleses, franceses, belgas o suizos?
¿O los chinos? ¿Crees que tienen tantos hijos ahora que han progresado económica y socialmente?
La solución no es apartar, sino procurar su progreso y su educación. El problema se solucionará solo.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MI,11_019,11_163,11_158,2,"Llegarían igualmente. No hay nada que se pueda hacer, salvo dispararles o meter fondos europeos en sus países. Y no va a pasar ninguna de esas cosas, lo primero porque es una barbaridad y lo Segundo porque hay intereses políticos en los paises de origen que complican una intervención. Fíjate que la inmigración ilegal bajo hace un par de meses porque España llego a un acuerdo con Marruecos...",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MI,11_072,11_164,11_164,1,"Ayer me comentó un colega local que cogieron a un mena recién llegado de su país, lo llevaron al materno y atuomáticamente,cartilla de la sanidad para él. Luego lo dejarían en un centro, en el cual le daban cama y comida y 400€ de paguita... De puta madre,vete tú a su país a ver si tienes la misma suerte.",1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
MI,11_071,11_165,11_161,2,Eso ya pasa. Pero no se puede hacer el mismo día.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_072,11_166,11_164,2,"Es lo que tiene ser menor. Si te parece, hacemos caso omiso a acuerdos internacionales en materia de la protección de los menores.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_043,11_167,11_156,2,"Simplemente era gente normal trabajadora, que se dedicaron a lo suyo, trabajar en su hacienda, no fueron unos mercenarios de ninguna ideología.
Uno de ellos estuvo en la cárcel 3 años con Paco por dejarles los pecebres llenos a los contrabandistas por la noche, y ellos le dejaban tabaco escondido.
Una noche la Guardia Civil tuvo un tiroteo con esos contrabandistas y se descubrió el pastel. 3 años en la cárcel y uno encerrado en un pozo para que no lo pillaran y mi abuela le bajaba la comida a la madrugada y hasta fornicaban por que tuvo un hijo entre medias.
La pobre mujer es la que mas se comió el marrón que tenia ella sola que hacer toda la faena de la hacienda sola. Para total, años después engañaran a mi abuelo un tío suyo y le quitaran la hacienda.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_009,11_168,11_014,2,"Sí, exactamente lo mismo. De hecho no te vayas al pasado. Acutalmente exportamos ingenieros y profesionales cualificados...¿y que importamos? ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_066,11_169,11_149,2,O echar a escoria como tú del país tampoco estaría mal,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
MI,11_063,11_170,11_141,2,Vaya.. ¿te jode que de soluciones en vez de estar tocando los cojones y poniendo el culo como tú?,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2
MI,11_068,11_171,11_159,2,"Hay mecanismos de sobra para llegar de manera regular al país, igual que hay políticas de asilo que se pueden solicitar.
Para nada más llegar pedir todas las paguitas si que se informan antes de venir, así que también lo podrían hacer para conocer el procedimiento para pedir asilo.
La piel muy fina para lo que os conviene tenéis.",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
MI,11_073,11_172,11_172,1,Fuentes del gobierno me comentan que hay que aumentar el altavoz para llamar a que vengan mas a intentarlo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MI,11_072,11_173,11_166,2,"Pues nada 2.000.000 de menores aquí ilegales y les pagas tú la paguita con tu sueldo, verdad?!",0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
MI,11_066,11_174,11_149,2,"Por fin.
Salio el FRANCISCO FRANCO QUE HAY EN TI.
Anda que no ha costado.",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
MI,11_002,11_175,11_143,2,"A veces pagan a las mafias más de lo que les costaría un billete de avión. Pero claro, en los aeropuertos hay que ser legal",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_005,11_176,11_006,2,"Es imposible seguir los trámites legales sin dejarte miles de euros, que en la moneda de esos países es un pastizal que si lo tienes, no necesitas emigrar",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_002,11_177,11_003,2,Pues ya está todo dicho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_009,11_178,11_093,2,"La fama que tuviésemos me da igual, lo importante son los hechos, ¿y cuántos españoles la liaban en los países a los que emigraban?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_179,11_011,2,"Por supuesto que ese suelo es nuestro, al igual que tu casa es tuya, y como tal decides lo que haces con ella, que para eso la mantienes y pagas, abre la puerta de tu puta casa a todo el que entre si quieres.


Ve tu a sus países a exigir caridad, asilo, paguitas y derechos.",1,0,0,1,1,0,0,1,0,0,1,0,0,1,2
MI,11_074,11_180,11_180,1,"Están los mugrosos del hilo desbocados. Igual es porque cargan en su conciencia estas muertes, por el efecto llamada de los partidos a los que votan.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MI,11_071,11_181,11_165,2,"No, una vez aqui es complicadisimo repatriar a un ilegal. Para empezar se niegan a identificarse, muchos paises no tienen convenio con España para aceptar las devoluciones, si es menor es imposible, ect...",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_002,11_182,11_003,2,Din,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_075,11_183,11_183,1,Tasa a ricos para financiar medios de acogida y repatriación. Ya verás cuántos progres de salón se quitan la careta.,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
MI,11_071,11_184,11_165,2,"YO SOY UNO.....pasa algo?????
Contrato de trabajo desde España
Certificado de penales
Permiso de residencia
Documentación en regla
Ser mejor en mi trabajo que uno del propio país
Y el mejor consejo que no aparece en ninguna ley: en un país que no es el tuyo OIR, VER Y CALLAR.
Ahora me comparas con éstos individuos que se echan al mar sin papeles a sabiendas de que algo van a recibir",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_185,11_162,2,"Y quien nos sacó del retraso que comentas ?

Por supuesto que hay que ayudarles..... Pero en sus países /porcion de tierra o como lo quieras llamar.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_076,11_186,11_186,1,"Yo soy de los que abriría fronteras, pero con dos condiciones.
1. Quitar todas las ayudas sociales (también para españoles).
2. O traes dinero, o tienes la obligación de trabajar (lo pondría para que no se ganasen la vida vendiendo porros aunque no tuvieran ayudas)
3. Al primer delito, deportado y pagado con tu dinero. Si no lo tienes, se carga la factura a tu pais de origen.

Ya sólo con eso, el 80% no venían. Y los que vinieran, sería gente honrada para trabajar.
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MI,11_077,11_187,11_187,1,Ver a Pedro el guapo de presidente y piensan que cualquier inútil puede prosperar en nuestra patria.,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
MI,11_078,11_188,11_188,1,"Unos comparando esta invasión con los pocos que huyeron de una guerra en España ,la mayoría con documentación,dinero y por supuesto respeto y ganas de trabajar en el pais que los acogía,lo mismito es oiga que esta basura que solo viene a delinquir y vivir de ayudas y por supuesto a imponer sus salvajes costumbres",1,0,0,0,0,1,1,0,0,1,0,0,1,1,2
MI,11_009,11_189,11_014,2,"Si claro, comparas a niños españoles educados en el cristianismo que vienen con sus padres y que no rompían un plato, a marroquíes que se han criado como hijos de la calle, que no están supervisados por adultos y que delinquen continuamente.",1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
MI,11_004,11_190,11_005,2,"A saber lo que les prometen... ah sí, sanidad gratis y paguitas con 0€ cotizados.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_071,11_191,11_184,2,¿Y no estás agradecido de haber nacido en un país que te ha podido proporcionar todo eso? ¿De verdad crees que lo tendrías de haber nacido en Nigeria? Lo que tendrías es HAMBRE y DESESPERACION.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_000,11_192,11_185,2,"Ya estamos tardando.

O mejor no, que cuesta dinero. Que lo hagan otros. Más barato que se ahoguen en el mar y nos reímos desde un foro.",0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
MI,11_066,11_193,11_174,2,"Te pone ¿Eh, piratón? ",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
MI,11_003,11_194,11_004,2,Trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_068,11_195,11_171,2,"Han muerto, así que de piel fina nada. A lo mejor es que algunos tenéis la piel hecha de papel de limar.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MI,11_072,11_196,11_173,2,No. Lo que sí que veo es que he algunos tiraríais los menores al mar y a tomar por culo el problema.,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
MI,11_079,11_197,11_197,1,Te pensarás que PP es de derechas.... [@QUOTE=Kastilla;351951301]El tonto de FC. ¿Con el PP no se podía abortar?[/QUOTE],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_071,11_198,11_191,2,"Agradecido? Me tuve que largar de allí en plena crisis para trabajar y comer, nadie me ayudó en cuanto se acabó lo que estrictamente me concedía la ley. Tras trabajar como un burro más de 15 años en España. Y entonces, según tu, tenemos que aceptar que 3/4 partes del mundo que no tienen nada vengan a la cuarta parte, que es el primer mundo, ""a buscarse una vida mejor"". No piensas que es un poco digamos IMPOSIBLE?, que tiene que haber unos controles, que no es lo que parece?.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MI,11_019,11_199,11_163,2,"No hay nada que se pueda hacer con la regulación actual, ridículamente escrupulosa y garantista. No hay interés político en blindar las fronteras por mar, pero si se quisiera hacer, se pondría el dinero necesario para ello. Ya existen los medios y la tecnología suficiente para evitar que embarcaciones de este tipo se acerquen a aguas territoriales europeas.

Europa podría avisar con suficiente antelación de su firme decisión de no permitir BAJO NINGÚN CONCEPTO que las pateras accediesen a puertos europeos. Algunas podrían colarse pero la gran mayoría se remolcarían hasta las costas de los países africanos de los que proceden. Que se encarguen ellos de su ""salvamento"".

Si el inmigrante ilegal tuviese claro que a Europa no se puede llegar, y que si llega no va a obtener ningún beneficio y va a ser repatriado legal o ilegalmente a la costa africana, las entradas de ilegales se reducirían drásticamente y la gran mayoría de estas muertes se evitarían.

Europa tiene derecho a defenderse de una invasión. Estoy a favor de una solidaridad razonable con países desfavorecidos pero, desde luego, los europeos, muchos de ellos pobres, no tenemos por qué mantener en nuestra casa a todos los muertos de hambre del planeta que entren aquí sin permiso.

Tampoco es entendible que el inmigrante ilegal tenga ""premio"" o preferencia sobre el legal. Para mí es el sistema actual el que permite la ""barbaridad"".",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
